eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2010,5065.46,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2011,1329.29,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2012,45.15,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2013,794.39,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2014,3670.84,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2015,6329.75,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2016,7760.26,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2017,16568.85,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2018,60701.62,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2019,25535.29,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2020,16605.26,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2021,23885.28,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2022,10625.15,
15_42,KM2,Drought impact area,KM2,Square kilometre,SE,Sweden,2023,12602.15,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2000,713.57,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2001,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2002,34.9,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2003,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2005,54.75,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2006,3.87,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2007,23.9,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2008,41.92,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2009,10.63,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2011,68.47,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2012,143.99,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2013,175.85,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2014,135.83,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2015,599.76,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2016,63.25,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2017,1189.76,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2018,2871.8,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2019,4813.32,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2020,226.22,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2021,6496.03,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2022,811.68,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2023,2715.82,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2000,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2001,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2002,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2003,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2007,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2011,7.62,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2012,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2013,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2015,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2017,10.33,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2018,39.71,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2019,2.39,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2020,4.46,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2021,0.46,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2022,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2023,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2000,87.34,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2001,86.83,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2002,5252,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2003,4356.39,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2004,293.89,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2005,486.7,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2006,2487.28,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2007,8.75,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2008,2831.89,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2009,439.14,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2010,1234.65,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2011,2620.04,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2012,825.83,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2013,3030.47,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2014,16763.93,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2015,4591.95,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2016,2001.97,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2017,1080.56,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2018,15987.01,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2019,6455.72,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2020,2958.37,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2021,24137.94,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2022,3487.84,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2023,6798.8,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2000,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2001,2,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2002,3,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2003,1481.2,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2004,37.01,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2005,61.92,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2006,227.59,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2007,15.17,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2008,2.98,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2009,443.32,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2010,320.77,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2011,2311.51,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2012,308.26,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2013,50.61,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2014,2.33,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2015,498.1,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2016,66.24,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2017,1762.73,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2018,4796.43,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2019,2201.18,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2020,1953.66,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2021,457.36,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2022,6316.81,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2023,1450.83,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2000,19178.16,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2001,110,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2002,280.89,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2003,20417.74,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2007,276.27,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2008,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2009,17.83,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2011,563.95,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2012,8291.49,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2013,639.56,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2015,625.48,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2017,2188.89,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2018,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2019,17.58,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2020,886.23,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2021,6337.52,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2022,24978.51,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2023,590.42,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2000,2057.62,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2001,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2002,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2003,1049.51,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2007,24,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2011,483.38,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2012,4274.38,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2013,0.96,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2015,447.39,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2017,1236.45,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2018,5.95,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2019,21.2,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2020,135.89,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2021,2691.5,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2022,3576.38,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2023,3.57,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2000,8551.64,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2001,9125.56,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2002,213.79,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2003,42.45,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2007,906.8,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2008,0.07,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2011,1.12,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2012,744.57,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2013,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2015,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2017,8267.99,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2018,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2019,533.25,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2020,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2021,2697.32,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2022,720.48,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2023,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2000,2266.04,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2001,512.35,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2002,33.55,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2003,2814.08,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2007,2063.19,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2008,792.07,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2011,312.6,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2012,669.98,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2013,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2015,584.64,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2016,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2017,4756.77,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2018,32.32,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2019,396.02,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2020,662.24,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2021,4005.53,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2022,5417.22,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2023,44.98,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2000,33894.24,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2001,4188.14,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2002,422.46,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2003,6870.4,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2007,5254.26,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2009,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2011,396.03,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2012,14812.95,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2013,1029.68,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2014,5.49,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2015,267.06,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2017,2106.02,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2018,4.06,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2019,28.99,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2020,454.19,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2021,3993.57,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2022,11841.85,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2023,31.05,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2000,37477.38,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2001,41378.63,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2002,10.95,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2003,12152.59,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2004,1915.19,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2005,380.48,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2006,3869.11,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2007,90081.27,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2008,92644.15,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2009,1593.02,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2010,4792.9,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2011,80.42,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2012,1013.98,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2013,5439.25,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2014,37411.06,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2015,200.7,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2016,16899.04,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2017,53863.71,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2018,6020.68,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2019,14620.76,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2020,23371.9,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2021,155982.05,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2022,60185.07,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2023,15735.15,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2000,1775.57,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2001,319.05,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2002,3,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2003,360.08,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2007,56.03,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2011,102.97,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2012,1356.35,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2013,0.76,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2015,74.43,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2017,37.87,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2018,0.04,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2019,829.15,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2020,348.15,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2021,1652.03,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2022,1445.6,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2023,0,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2000,4.54,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2001,2.43,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2002,2.72,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2003,9.65,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2004,0.45,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2005,5.62,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2006,3.17,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2007,1.77,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2008,0.89,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2009,1.74,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2010,0.53,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2011,2.55,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2012,9.37,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2013,0.18,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2014,0.81,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,2.56,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2016,1.62,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2017,3.88,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2018,6.77,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2019,7.59,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2020,4.99,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2021,2.76,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2022,16.15,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2023,3.57,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2000,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2001,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2002,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2003,0.65,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2004,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2005,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2006,0,
